Num Of Trading Min,OrderType,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
21,0,False,1,42.04,42.2,0,11,13.39590223,1,-19.87551836,11,42.35,41.17,43.824,41.38923077,41.8521,41.69621667,0.1558833333,3.616853434,38.73314657,9.210595033,-66.18437874,52.04920247,50.82714639,1.222056081,2.404337382,2,36,4,46.07,-7,-1.75,100,1,43.665,29,4,-7,0,0,0,0,221,0,0,0,0,0,0,0.0,0,0,0.0,0,2.113189215,3.230507651,3.609505756,1.40879281,-0.9923485912,-0.7529754676,3.230507651,12.86867269,-2.866164683,0,0,0,221,1.0,1,1
32,0,False,1,51.26,51.21,0,6,-18.72656532,0,11.34826589,6,50.455,51.91,49.27,53.24,50.91043333,51.25368333,-0.34325,4.857494125,45.59750587,56.43059431,68.919338,43.72543758,42.6020029,1.123434683,2.637046632,32,37,2,40.61,8,4.0,100,0,50.276,30,3,8,0,0,0,0,222,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.252167212,-0.4045463302,-0.3429019173,-3.140050087,5.928046783,1.550760932,-0.4045463302,0.7910123775,2.802928145,0,0,0,222,1.0,0,0
48,0,False,2,42.26,42.27,0,4,14.18282984,1,-20.59973258,4,42.35,41.17,43.824,41.38923077,41.9839,41.88858333,0.09531666667,3.616853434,38.73314657,56.49160262,62.86725274,52.83613008,50.82714639,2.008983689,3.95258013,2,36,4,46.07,-7,-1.75,100,1,43.665,29,4,-7,0,0,0,0,223,0,0,0,0,0,0,0.0,0,0,0.0,0,2.647558902,3.230507651,1.883220394,0.461501093,-1.008868068,-0.2186057809,3.230507651,11.14238733,-2.866164683,0,0,0,223,0.0,0,0
65,0,True,2,51.31,51.1825,0,6,-18.58219285,0,11.44691698,6,50.455,51.91,49.27,53.24,50.86416667,50.89296667,-0.0288,4.857494125,45.59750587,56.70799518,57.69522049,43.86981005,42.6020029,1.267807152,2.975933208,32,37,2,40.61,8,4.0,100,0,50.276,30,3,8,0,0,0,0,224,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.155846658,-0.4045463302,-0.3039357904,-3.140050087,6.230498149,1.647081487,-0.4045463302,0.8299785044,2.802928145,0,0,0,224,0.0,0,0
56,0,False,1,52.81,52.685,0,4,-3.118557716,0,-0.5303986721,4,51.92,52.46,50.218,52.51846154,52.24676667,52.23931667,0.00745,4.658657803,47.2613422,45.77200452,67.08332255,56.04289625,47.65914627,8.383749976,17.59106201,32,37,3,40.61,8,2.666666667,100,0,50.276,30,4,8,0,0,0,0,226,0,0,0,0,0,0,0.0,0,0,0.0,0,0.6671749905,0.9721692718,0.2965060684,-1.677468547,3.93306579,1.69653069,0.9721692718,-0.7042019125,1.0293557,0,0,0,226,1.0,1,1
78,0,False,1,41.31,41.195,0,4,3.354951857,1,-7.613201926,4,41.19,40.73,42.87,41.71,40.78693333,40.9137,-0.1267666667,3.492875231,37.69712477,58.57492764,46.99248695,44.53820389,46.98325203,-2.445048143,-5.204084514,2,36,5,46.07,-7,-1.4,100,1,43.665,29,5,-7,0,0,0,0,225,0,0,0,0,0,0,0.0,0,0,0.0,0,1.424011785,1.755462804,0.581849935,-0.8593174564,1.962104676,0.2946231279,1.755462804,2.564449713,-1.129388657,0,0,0,225,1.0,0,0
127,0,True,2,42.01,41.773,0,4,6.807803418,1,-11.18632521,4,41.19,40.73,42.87,41.71,41.34973333,41.29266667,0.05706666667,3.492875231,37.69712477,64.15257071,67.47335525,47.99105545,46.98325203,1.007803418,2.14502695,2,36,5,46.07,-7,-1.4,100,1,43.665,29,5,-7,0,0,0,0,228,0,0,0,0,0,0,0.0,0,0,0.0,0,3.142646698,3.388165971,0.8318600469,-0.8593174564,3.438957658,2.013258041,3.388165971,4.658416263,-1.129388657,0,0,0,228,0.0,0,0
21,0,False,1,51.17,51.0255,0,6,-0.5237951562,0,-3.997187183,6,50.67,50.04,50.918,51.73538462,50.36723333,50.01493333,0.3523,4.631308925,46.03869108,49.70135646,-9.816503559,48.71947225,45.15634433,3.563127921,7.890647423,13,38,1,52.97,43,43.0,100,0,50.276,30,5,8,0,0,0,0,227,0,0,0,0,0,0,0.0,0,0,0.0,0,2.258193445,2.617905675,0.941692689,0.01998401279,-0.04472840592,0.9992006395,2.617905675,4.237617101,-1.258992806,0,0,0,227,1.0,1,1
43,0,False,1,42.76,42.52,0,4,0.8954192772,1,-5.716753395,4,42.12,42.65,42.004,42.14461538,42.0389,42.40393333,-0.3650333333,3.495396267,38.62460373,69.02913099,48.82533899,52.39047859,50.79198239,1.5984962,3.147142767,30,38,1,40.38,7,7.0,100,1,43.665,29,6,-7,0,0,0,0,229,0,0,0,0,0,0,0.0,0,0,0.0,0,0.2579132474,0.9613130129,0.6761873479,-2.626025791,7.573298296,1.500586166,0.9613130129,-0.5184103,1.242672919,0,0,0,229,1.0,0,0
66,0,False,2,50.6,50.57,0,6,-2.791046157,0,-1.284462809,6,50.67,50.04,50.918,51.73538462,50.06976667,50.45218333,-0.3824166667,4.631308925,46.03869108,52.28430391,57.65995781,46.45222125,45.15634433,1.29587692,2.869756043,13,38,1,52.97,43,43.0,100,0,50.276,30,5,8,0,0,0,0,230,0,0,0,0,0,0,0.0,0,0,0.0,0,1.119104716,2.617905675,3.923719538,-1.239008793,2.921723373,-0.1398880895,2.617905675,7.219643949,-1.258992806,0,0,0,230,0.0,0,0
90,0,False,2,42.289,42.2845,0,4,-1.330747325,1,-3.378919364,4,42.12,42.65,42.004,42.14461538,42.11343333,42.34648333,-0.23305,3.495396267,38.62460373,32.34689033,32.72803691,50.16431199,50.79198239,-0.6276704021,-1.235766695,30,38,1,40.38,7,7.0,100,1,43.665,29,6,-7,0,0,0,0,231,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.8464243845,1.21922626,2.518495511,-2.626025791,4.673279193,0.3962485346,1.21922626,1.003396055,1.242672919,0,0,0,231,0.0,0,0
25,0,True,1,40.475,40.4075,0,6,3.095294119,1,-7.431037858,6,39.59,40.58,41.0158,41.89530769,40.1887,40.22056667,-0.03186666667,3.516438457,36.07356154,31.3015046,50.08484295,50.82994798,43.33711539,7.492832581,17.2896431,30,38,2,40.38,7,3.5,100,1,43.665,29,7,-7,0,0,0,0,233,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.2587481518,-0.02464268112,-0.005768986463,-2.538196156,5.785686161,2.180877279,-0.02464268112,0.0543499251,2.439625431,0,0,0,233,1.0,1,1
21,0,False,1,43.884,43.735,0,4,4.315154323,1,-7.722376882,4,43.18,42.27,41.83,42.18153846,43.03783333,42.79861667,0.2392166667,3.49681716,39.68318284,77.92027087,26.4448882,64.41854379,58.34569716,6.072846631,10.40838815,21,39,1,39.55,2,2.0,100,1,43.665,29,8,-7,0,0,0,0,234,0,0,0,0,0,0,0.0,0,0,0.0,0,3.818310859,4.329311568,2.212281284,0.8753252898,-2.576069696,1.665483795,4.329311568,11.5325404,-2.152827064,0,0,0,234,1.0,2,2
216,0,False,1,48.885,48.7625,0,6,-6.454563199,0,2.645748751,6,49.165,50.24,50.929,51.33653846,48.33256667,48.27135,0.06121666667,4.54550352,44.61949648,57.9067417,48.05081019,32.92713651,37.3440074,-4.416870891,-11.82752254,6,39,1,53.78,5,5.0,100,0,50.276,30,7,8,0,0,0,0,232,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.69705414,-0.8757961783,-1.595050763,-6.449044586,24.19675367,-0.5573248408,-0.8757961783,0.2789159804,2.139729299,0,0,0,232,2.0,0,0
21,0,True,1,44.84,44.835,0,4,-2.801163911,1,0.001716494145,4,44.11,44.11,42.663,42.67730769,44.3795,44.49695,-0.11745,3.43977479,40.67022521,68.41421066,71.61706301,62.32774032,65.05736577,-2.729625449,-4.195720834,21,39,2,39.55,2,1.0,100,0,43.42,31,3,2,0,0,0,0,235,0,0,0,0,0,0,0.0,0,0,0.0,0,1.654953525,2.403083201,1.797817856,-1.020176831,2.729106008,1.654953525,2.403083201,1.797817856,0.0,0,0,0,235,1.0,1,1
34,0,False,1,50.569,49.935,0,4,6.014241302,1,-8.541884799,4,49.36,49.01,45.097,43.93423077,49.4861,49.11131667,0.3747833333,3.587272276,45.77272772,103.965818,92.78024194,72.92069162,72.72029647,0.2003951477,0.2755697617,21,39,3,39.55,2,0.6666666667,100,0,43.42,31,4,2,0,0,0,0,237,0,0,0,0,0,0,0.0,0,0,0.0,0,3.180983473,3.295245868,0.3765226864,-1.203835952,5.278603266,2.466843501,3.295245868,2.729789477,-0.7141399714,0,0,0,237,1.0,2,2
55,0,False,1,41.73,41.9045,0,6,-7.887088153,0,4.496626048,6,42.39,42.72,47.149,48.95269231,41.62483333,42.06866667,-0.4438333333,4.525899544,37.86410046,67.67914452,116.3714228,26.54820988,25.4168365,1.131373385,4.451275379,6,39,3,53.78,5,1.666666667,100,2,48.88,31,4,5,0,0,0,0,236,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.31741573,1.147003745,3.973702114,-4.190074906,7.846582222,-1.54494382,1.147003745,3.08767394,0.7724719101,0,0,0,236,2.0,0,0
70,0,False,2,50.881,50.8255,0,4,6.585005211,1,-8.976601696,4,49.36,49.01,45.097,43.93423077,50.39773333,50.07258333,0.32515,3.587272276,45.77272772,70.27297891,83.26591591,73.49145553,72.72029647,0.7711590567,1.060445425,21,39,3,39.55,2,0.6666666667,100,0,43.42,31,4,2,0,0,0,0,238,0,0,0,0,0,0,0.0,0,0,0.0,0,3.817588247,4.407263824,2.598855836,-1.203835952,6.04497098,3.103448276,4.407263824,5.746259097,-0.7141399714,0,0,0,238,0.0,0,0
85,0,False,2,42.345,41.605,0,6,-6.784441825,0,5.790017442,6,42.39,42.72,47.149,48.95269231,41.39926667,41.51205,-0.1127833333,4.525899544,37.86410046,51.5799174,70.40603998,27.65085621,25.4168365,2.234019714,8.78952703,6,39,3,53.78,5,1.666666667,100,2,48.88,31,4,5,0,0,0,0,239,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.8778089888,1.147003745,2.32246779,-4.463951311,16.00836472,-0.1053370787,1.147003745,1.436439616,0.7724719101,0,0,0,239,0.0,0,0
54,0,False,1,44.91,45.1155,0,6,-16.00873727,0,10.93115487,6,44.9,46.64,44.824,48.06,44.76186667,44.80716667,-0.0453,4.678527183,40.22147282,53.21816163,74.10291009,48.49248759,48.32122487,0.1712627266,0.3544254664,34,40,2,40.77,3,1.5,100,0,45.64,32,1,3,0,0,0,0,241,0,0,0,0,0,0,0.0,0,0,0.0,0,-3.709262436,-2.712264151,-2.704122706,-5.403087479,9.15188488,0.02144082333,-2.712264151,7.414530001,3.730703259,0,0,0,241,2.0,2,2
85,0,False,1,47.075,46.805,0,11,15.31587839,1,-19.33926028,11,45.97,44.36,46.69,44.36769231,46.64606667,46.37225,0.2738166667,3.988076883,41.98192312,12.26102422,-16.49731413,50.49774131,46.79340138,3.704339928,7.916372434,2,40,2,51.22,-7,-3.5,100,1,45.51,32,1,-7,0,0,0,0,240,0,0,0,0,0,0,0.0,0,0,0.0,0,6.12037872,6.176735798,0.3481027839,2.637511271,-9.186102151,2.490982867,6.176735798,22.76592207,-3.629395852,0,0,0,240,2.0,0,0
180,0,False,2,44.14,44.1925,0,6,-18.26251024,0,14.27627858,6,44.9,46.64,44.824,48.06,43.9357,43.73366667,0.2020333333,4.678527183,40.22147282,33.02153915,39.47241588,46.23871463,48.32122487,-2.082510236,-4.309721538,34,40,2,40.77,3,1.5,100,0,45.64,32,1,3,0,0,0,0,242,0,0,0,0,0,0,0.0,0,0,0.0,0,-5.360205832,-2.712264151,-7.181917295,-7.397084048,15.06695936,-1.629502573,-2.712264151,2.936735412,3.730703259,0,0,0,242,0.0,0,0
266,0,True,3,44.5,44.495,0,6,-17.235454,0,12.96305882,6,44.9,46.64,44.824,48.06,44.16853333,43.92465,0.2438833333,4.678527183,40.22147282,30.09738633,24.64842193,47.26577086,48.32122487,-1.055454004,-2.184245137,34,40,2,40.77,3,1.5,100,0,45.64,32,1,3,0,0,0,0,244,0,0,0,0,0,0,0.0,0,0,0.0,0,-4.588336192,-2.712264151,-5.088402942,-7.397084048,20.77654396,-0.8576329331,-2.712264151,5.030249765,3.730703259,0,0,0,244,0.0,0,0
24,0,True,1,45.41,45.2875,0,4,16.32262454,1,-21.08965917,4,44.54,45.77,46.686,44.32846154,45.2012,45.50105,-0.29985,3.892446535,40.64755346,26.54172276,47.91091772,50.78952817,46.25459595,4.534932228,9.804284601,2,40,3,51.22,-7,-2.333333333,100,1,45.51,32,2,-7,0,0,0,0,243,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.7865414027,-0.3932707013,-0.1546618445,-3.015075377,6.719197912,1.90080839,-0.3932707013,0.9021940931,2.687349792,0,0,0,243,1.0,1,1
24,0,False,1,42.18,42.42,0,6,-23.26276188,0,18.04830937,6,41.81,42.34,43.6776,47.37215385,42.11273333,42.4687,-0.3559666667,4.379700957,37.43029904,51.18048381,72.74398889,30.36633965,35.15633229,-4.789992648,-13.62483608,6,41,1,46.47,5,5.0,100,0,45.64,32,5,3,0,0,0,0,245,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.3778932452,0.7321681625,0.8127516211,-2.314596127,4.482684988,0.8738781294,0.7321681625,-0.1037555261,1.251771375,0,0,0,245,2.0,1,1
28,0,True,2,41.85,42.2875,0,6,-24.04468023,0,87.78247376,6,41.81,42.34,43.6776,47.37215385,42.06966667,42.39918333,-0.3295166667,4.379700957,37.43029904,27.50648932,-9.783525368,29.58442129,35.15633229,-5.571911003,-15.8489542,6,41,1,46.47,5,5.0,100,0,45.64,32,5,3,0,0,0,0,247,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.157298063,0.7321681625,1.383407015,-2.314596127,2.678677615,0.09447331129,0.7321681625,0.4668998674,1.251771375,0,0,0,247,0.0,1,1
69,0,False,1,48.463,48.4815,0,4,17.30807032,1,-22.36667275,4,49.215,48.54,47.426,44.69,48.1631,48.45305,-0.28995,3.813761024,45.40123898,27.92391632,22.45008996,65.12343225,61.49536193,3.628070324,5.899746275,21,41,1,44.39,2,2.0,100,1,45.51,32,5,-7,0,0,0,0,246,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.158632056,2.389781623,6.09015218,-1.854140915,3.143712346,-1.549237742,2.389781623,9.413396094,-1.390605686,0,0,0,246,1.0,0,0
91,0,False,3,42.76,42.855,0,6,-20.58699335,0,14.37182183,6,41.81,42.34,43.6776,47.37215385,42.55053333,42.60128333,-0.05075,4.379700957,37.43029904,29.3510045,17.63888064,33.04210817,35.15633229,-2.114224123,-6.013778984,6,41,1,46.47,5,5.0,100,0,45.64,32,5,3,0,0,0,0,248,0,0,0,0,0,0,0.0,0,0,0.0,0,0.9919697685,1.865847898,1.630523671,-2.314596127,7.653364613,2.243741143,1.865847898,-0.7050913171,1.251771375,0,0,0,248,0.0,0,0
24,0,False,1,50.3,50.635,0,4,8.72092107,1,-14.69852144,4,50.13,51.39,47.972,45.38846154,50.52963333,50.93558333,-0.40595,3.891509584,46.23849042,26.21070872,76.11382552,68.03109002,72.22786126,-4.196771238,-5.810460347,21,41,2,44.39,2,1.0,100,0,49.495,33,1,2,0,0,0,0,249,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.121035221,-0.9340338587,-1.108699463,-3.716676396,5.930481893,0.3308036583,-0.9340338587,1.181401067,2.451838879,0,0,0,249,1.0,1,1
32,0,True,1,41.07,41.045,0,12,-12.95459938,0,5.48616577,12,40.87,39.86,43.014,46.54538462,40.75973333,40.3451,0.4146333333,4.359097245,36.51090275,62.40236784,102.3068201,30.31039209,25.60806839,4.7023237,18.36266456,6,41,2,46.47,5,2.5,100,2,41.57,33,1,5,0,0,0,0,250,0,0,0,0,0,0,0.0,0,0,0.0,0,3.035624686,3.738083292,2.625848775,0.9407927747,-1.970802727,0.5017561465,3.738083292,12.09766043,-2.53386854,0,0,0,250,1.0,0,0
13,0,False,1,46.01,45.7025,0,0,-5.18702021,0,1.622398065,0,45.16,43.55,43.248,46.23,44.47,43.94768333,0.5223166667,4.324432857,40.83556714,162.9748325,49.34072673,50.31079264,40.58781285,9.72297979,23.95541693,30,42,1,40.235,12,12.0,100,2,41.57,33,2,5,0,0,0,0,252,0,0,0,0,0,0,0.0,0,0,0.0,0,5.648679679,5.694603904,0.2615202711,3.628013777,-7.331003729,1.951779564,5.694603904,21.3139021,-3.696900115,0,0,0,252,1.0,1,1
250,0,False,2,46.205,46.204,0,6,-4.607103948,0,0.5440609065,6,45.16,43.55,43.248,46.23,45.92086667,46.09361667,-0.17275,4.324432857,40.83556714,36.45018741,31.07584008,50.8907089,40.58781285,10.30289605,25.384211,30,42,1,40.235,12,12.0,100,2,41.57,33,2,5,0,0,0,0,253,0,0,0,0,0,0,0.0,0,0,0.0,0,6.096440873,9.253731343,29.21671779,3.628013777,-8.95548751,2.399540758,9.253731343,63.42683825,-3.696900115,0,0,0,253,0.0,1,1
280,0,False,1,45.239,44.631,0,4,4.737791113,1,-8.976068179,4,44.9,46.64,47.406,45.41615385,44.03986667,44.06141667,-0.02155,3.947536533,40.95246347,83.05322363,102.6072101,48.73780922,53.94924888,-5.211439656,-9.659892889,13,42,1,50.91,8,8.0,100,0,49.495,33,2,2,0,0,0,0,251,0,0,0,0,0,0,0.0,0,0,0.0,0,-3.003859348,-2.980274443,-0.07028949157,-9.262435678,57.96966068,0.7268439108,-2.980274443,11.04823008,3.730703259,0,0,0,251,1.0,0,0
317,0,True,3,45.94,45.3245,0,5,-5.398550232,0,2.438785207,5,45.16,43.55,43.248,46.23,44.68453333,45.138,-0.4534666667,4.324432857,40.83556714,103.6878996,154.9945479,50.09926262,40.58781285,9.511449768,23.43425058,30,42,1,40.235,12,12.0,100,2,41.57,33,2,5,0,0,0,0,254,0,0,0,0,0,0,0.0,0,0,0.0,0,5.487944891,9.253731343,34.84757613,0.3214695752,-1.660864625,1.791044776,9.253731343,69.05769659,-3.696900115,0,0,0,254,0.0,0,0
25,0,False,1,48.04,47.95,0,4,-13.88020208,0,8.312964949,4,47.59,48.44,44.322,46.08,47.7893,47.61453333,0.1747666667,4.285725732,43.30427427,27.35769877,43.72705634,51.59461133,56.68481341,-5.090202081,-8.979833882,30,42,2,40.235,12,6.0,100,0,45.41,34,1,12,0,0,0,0,256,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.8257638315,-0.4748142031,-0.1666358682,-2.89017341,5.966501673,0.9289843105,-0.4748142031,0.6665434726,1.754748142,0,0,0,256,1.0,1,1
75,0,False,1,41.818,41.7525,0,4,8.210102255,1,-14.15906448,4,42.11,41.38,46.042,45.27923077,41.56006667,41.46606667,0.094,3.92856996,38.18143004,26.17566064,15.15548165,43.77661611,39.38036,4.396256101,11.16357519,13,42,2,50.91,8,4.0,100,2,44.63,34,1,8,0,0,0,0,255,0,0,0,0,0,0,0.0,0,0,0.0,0,1.058482359,2.924117931,5.455338432,-1.280811986,2.996196237,-0.7056549058,2.924117931,10.61388384,-1.764137264,0,0,0,255,1.0,0,0
121,0,False,2,48.12,48.06,0,4,-13.62693997,0,3.947069653,4,47.59,48.44,44.322,46.08,47.82146667,47.83438333,-0.01291666667,4.285725732,43.30427427,28.05820511,-2.297431456,51.84787344,56.68481341,-4.836939969,-8.533043822,30,42,2,40.235,12,6.0,100,0,45.41,34,1,12,0,0,0,0,257,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.6606110652,1.300578035,2.550679465,-2.89017341,6.443821807,1.094137077,1.300578035,0.2684925753,1.754748142,0,0,0,257,0.0,0,0
244,0,True,3,49.335,49.275,0,4,-10.089405,0,5.045358647,4,47.59,48.44,44.322,46.08,48.83093333,48.74231667,0.08861666667,4.285725732,43.30427427,55.86256279,46.02642975,55.38540841,56.68481341,-1.299404998,-2.292333555,30,42,2,40.235,12,6.0,100,0,45.41,34,1,12,0,0,0,0,259,0,0,0,0,0,0,0.0,0,0,0.0,0,1.847646573,1.940545004,0.1802735863,-2.89017341,13.69312134,3.602394715,1.940545004,-3.224894154,1.754748142,0,0,0,259,0.0,0,0
24,0,True,1,49.955,49.945,0,4,0.7665618246,0,-5.157871505,4,49.46,50.06,46.204,46.21153846,49.7206,49.6842,0.0364,4.151845292,45.30815471,38.27429914,61.43654374,58.02772839,57.22347426,0.8042541323,1.405461906,30,42,3,40.235,12,4.0,100,0,45.41,34,2,12,0,0,0,0,260,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.209748302,0.3595685178,0.204708405,-2.257291251,4.621900783,0.9888134239,0.3595685178,-0.2262566582,1.198561726,0,0,0,260,1.0,1,1
28,0,True,1,38.17,38.095,0,6,-17.08353561,1,12.26735551,6,37.71,37.49,40.615,44.47653846,37.58443333,37.56906667,0.01536666667,3.694087438,34.01591256,87.42258345,102.222341,35.32698138,33.10282468,2.224156699,6.718933266,13,42,4,50.91,8,2.0,100,2,44.63,34,5,8,0,0,0,0,258,0,0,0,0,0,0,0.0,0,0,0.0,0,1.813817018,2.267271272,1.028103804,-1.371032275,4.366531173,1.226993865,2.267271272,2.358591081,-0.5868231528,0,0,0,258,2.0,1,1
78,0,False,1,52.13,51.8925,0,4,11.94123931,0,-18.56530248,4,52.86,53.17,49.6368,46.56492308,51.61806667,51.86045,-0.2423833333,4.10118792,48.75881208,31.24108067,23.23257973,62.20543728,65.62358258,-3.418145304,-5.20871487,30,42,4,40.235,12,3.0,100,0,45.41,34,5,12,0,0,0,0,261,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.95599022,1.419973669,4.793779832,-3.577205191,5.799418609,-1.372954674,1.419973669,3.965884708,0.5830355464,0,0,0,261,1.0,0,0
189,0,False,2,38.409,38.125,0,6,-16.14597151,1,10.96449128,6,37.71,37.49,40.615,44.47653846,37.6717,37.51003333,0.1616666667,3.694087438,34.01591256,81.32461707,84.17202788,36.26454548,33.10282468,3.161720795,9.551211492,13,42,4,50.91,8,2.0,100,2,44.63,34,5,8,0,0,0,0,262,0,0,0,0,0,0,0.0,0,0,0.0,0,2.451320352,3.600960256,4.139807603,-1.371032275,5.24056882,1.864497199,3.600960256,6.252934454,-0.5868231528,0,0,0,262,0.0,0,0
300,0,False,2,52.35,52.225,0,4,12.79239184,0,-25.17835533,4,52.86,53.17,49.6368,46.56492308,51.75316667,51.5898,0.1633666667,4.10118792,48.75881208,44.93475633,37.60002073,63.05658981,65.62358258,-2.566992773,-3.911692523,30,42,4,40.235,12,3.0,100,0,45.41,34,5,12,0,0,0,0,263,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.542223058,1.419973669,4.206241356,-4.513823585,13.41328054,-0.9591875118,1.419973669,3.378346232,0.5830355464,0,0,0,263,0.0,0,0
38,0,True,1,54.62,54.505,0,4,35.37601052,0,-35.97361604,4,53.07,52.79,51.564,46.79153846,53.9383,53.25771667,0.6805833333,4.053355179,49.01664482,67.26451843,76.92851446,76.34444132,64.83073849,11.51370283,17.75963548,9,43,1,53.925,0,0.0,100,0,45.41,34,6,12,0,0,0,0,265,0,0,0,0,0,0,0.0,0,0,0.0,0,3.466565637,3.655995454,0.692554547,0.151543853,-0.502371174,2.936162152,3.655995454,2.631707279,-0.5304034855,0,0,0,265,1.0,1,1
45,0,False,1,54.92,54.561,0,4,23.10697728,0,-25.39686625,4,54.56,55.91,53.2958,47.48453846,54.18786667,54.64408333,-0.4562166667,4.135843939,50.42415606,25.89975834,18.22538852,72.40943431,78.35876472,-5.949330415,-7.592424964,9,43,2,53.925,0,0.0,100,0,45.41,34,7,12,0,0,0,0,266,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.770702915,-1.770702915,0.0,-4.060096584,9.295159412,0.6438919692,-1.770702915,4.275530202,2.414594885,0,0,0,266,1.0,2,2
97,0,False,2,55.27,55.305,0,4,24.90817949,0,-27.63869426,4,54.56,55.91,53.2958,47.48453846,55.07153333,55.01876667,0.05276666667,4.135843939,50.42415606,39.74039668,44.97357038,74.21063652,78.35876472,-4.148128199,-5.293764155,9,43,2,53.925,0,0.0,100,0,45.41,34,7,12,0,0,0,0,267,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.144696834,-0.6796637453,-0.3160661309,-4.060096584,11.83680456,1.26989805,-0.6796637453,1.325046472,2.414594885,0,0,0,267,0.0,2,2
287,0,False,1,36.69,36.7875,0,6,-23.19517574,1,19.12119295,6,36.395,35.53,37.416,43.37230769,36.5813,36.51873333,0.06256666667,3.571759437,32.82324056,30.50626172,31.95013085,29.14867234,22.56230962,6.586362723,29.19188165,23,43,2,36.9759,0,0.0,100,2,44.63,34,7,8,0,0,0,0,264,0,0,0,0,0,0,0.0,0,0,0.0,0,3.264846609,3.884041655,2.404979353,-0.6473402758,2.532516137,0.8302842668,3.884041655,11.8609209,-2.434562342,0,0,0,264,2.0,0,0
55,0,False,1,36.92,36.85,0,6,-22.48556552,1,23.70706393,6,36.42,37.03,36.884,42.46846154,36.59883333,36.61048333,-0.01165,3.389166992,33.03083301,47.30308609,52.6962377,36.23452065,30.79777847,5.436742177,17.65303358,22,44,1,35.225,9,9.0,100,2,44.63,34,8,8,0,0,0,0,269,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.2970564407,0.0,0.0,-2.295436133,4.587152953,1.350256549,0.0,0.0,1.647312989,0,0,0,269,1.0,1,1
74,0,True,1,54.27,54.155,0,4,25.33614886,0,-23.33924987,4,54.43,53.55,53.91,48.28538462,53.93233333,54.11801667,-0.1856833333,3.87947423,50.55052577,26.50898992,27.16594522,63.34007587,66.12700392,-2.786928059,-4.214508285,8,44,1,56.34,10,10.0,100,0,45.41,34,8,12,0,0,0,0,268,0,0,0,0,0,0,0.0,0,0,0.0,0,1.344537815,2.29318394,2.175420059,-0.2614379085,0.4198629343,-0.2987861811,2.29318394,5.943864256,-1.643323996,0,0,0,268,1.0,0,0
39,0,False,1,34.78,34.955,0,6,-27.65550314,1,29.10577563,6,34.62,34.59,35.88,41.14538462,34.80336667,34.79918333,0.004183333333,3.297657348,31.32234265,26.12361218,17.41713018,28.86512896,30.19370902,-1.328580058,-4.400188322,22,44,2,35.225,9,4.5,100,2,44.63,34,9,8,0,0,0,0,270,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5492917028,1.416594391,1.228616124,-0.4625614339,0.4680442379,0.4625614339,1.416594391,1.351477737,-0.08673026886,0,0,0,270,1.0,1,1
