Num Of Trading Min,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Last Buy DT,Position Day Slope High,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
21,-0.9417814455,1,28.15,28.0,0,6,-1.100048314,0,-0.1569848558,6,27.65,27.34,28.7068,30.43569231,27.58463333,27.0182,0.5664333333,3.49477979,24.15522021,65.33061102,27.8219093,35.1089781,27.56456488,7.544413225,27.36997031,14,2,27.04,3,1.5,2,34.89,17,3,191,0.0,2.962692026,3.511338698,1.926484289,-0.5120702268,1.779322295,1.828822238,3.511338698,5.907885154,-1.133869788,191,2.0,1,1
68,-0.8995592029,2,27.73,27.83,0,6,-3.87813775,0,2.114025965,6,27.65,27.34,28.7068,30.43569231,27.53483333,27.59608333,-0.06125,3.49477979,24.15522021,37.6215442,25.23159609,32.33088867,27.56456488,4.766323789,17.29148931,14,2,27.04,3,1.5,2,34.89,17,3,192,0.0,1.426481346,3.511338698,7.320640299,-1.389904901,3.914509049,0.2926115582,3.511338698,11.30204116,-1.133869788,192,0.0,0,0
67,-0.7516896443,1,25.95,25.905,0,6,-14.5936685,0,18.73246576,6,27.145,28.69,27.7762,29.85469231,25.74836667,26.07945,-0.3310833333,3.448380214,23.69661979,45.99405759,54.57014175,34.16123256,38.36243952,-4.201206958,-10.95135505,14,3,27.04,3,1.0,0,28.025,1,3,193,0.0,-9.550365981,-4.635761589,-22.78293427,-11.38027187,20.82482653,-4.16521436,-4.635761589,2.18134477,5.385151621,193,1.0,1,1
103,2.36920449,2,25.849,25.8225,0,6,-14.90750641,0,18.7875368,6,27.145,28.69,27.7762,29.85469231,25.77676667,25.7605,0.01626666667,3.448380214,23.69661979,26.12270682,35.40181354,33.84739465,38.36243952,-4.515044875,-11.76944149,14,3,27.04,3,1.0,0,28.025,1,3,194,0.0,-9.902405019,-4.635761589,-24.41490332,-11.38027187,16.81852657,-4.517253398,-4.635761589,0.5493757199,5.385151621,194,0.0,1,1
258,-0.8828586137,3,26.495,26.5625,0,6,-12.79446518,0,15.94443067,6,27.145,28.69,27.7762,29.85469231,26.22616667,26.16781667,0.05835,3.448380214,23.69661979,63.49133759,39.93988021,35.96043588,38.36243952,-2.402003646,-6.26134228,14,3,27.04,3,1.0,0,28.025,1,3,195,0.0,-7.65074939,-4.635761589,-13.97676464,-11.38027187,42.44297979,-2.265597769,-4.635761589,10.9875144,5.385151621,195,0.0,1,1
342,-1.074384352,4,26.44,26.4075,0,6,-12.98458861,0,16.50838689,6,27.145,28.69,27.7762,29.85469231,26.25786667,26.44226667,-0.1844,3.448380214,23.69661979,42.10703073,59.45354843,35.77031245,38.36243952,-2.592127071,-6.756940131,14,3,27.04,3,1.0,0,28.025,1,3,196,0.0,-7.842453817,-4.635761589,-14.86546066,-11.38027187,40.2613313,-2.457302196,-4.635761589,10.09881838,5.385151621,196,0.0,1,1
56,-1.129095161,1,27.4,27.34,0,6,-6.534856812,0,7.713596713,6,26.44,26.9,27.438,29.22769231,27.0969,27.02175,0.07515,3.322176718,23.11782328,63.08767487,45.6457281,39.83881058,37.42520585,2.413604726,6.449142152,11,1,27.04,3,3.0,0,28.025,2,3,197,0.0,1.858736059,2.007434944,0.2985033374,-1.914498141,7.223849864,3.568773234,2.007434944,-3.134285043,1.710037175,197,1.0,2,2
253,-1.638911122,2,27.409,27.3525,0,6,-6.475190696,0,7.887513185,6,26.44,26.9,27.438,29.22769231,27.2169,27.18651667,0.03038333333,3.322176718,23.11782328,29.60796991,21.45290578,39.89847669,37.42520585,2.473270843,6.608569777,11,1,27.04,3,3.0,0,28.025,2,3,198,0.0,1.892193309,3.680297398,6.580754826,-1.914498141,7.287903705,3.602230483,3.680297398,0.2873094623,1.710037175,198,0.0,0,0
24,4.284927168,1,29.165,28.879,0,9,5.423689792,0,-5.157753007,9,27.76,27.98,27.759,29.125,28.44316667,28.28518333,0.1579833333,3.22248432,24.53751568,66.15150724,-11.0661015,55.71002684,43.45633705,12.25368979,28.19770515,11,2,27.04,3,1.5,0,28.025,3,3,199,0.0,4.235167977,4.288777698,0.2299201768,-1.072194425,5.690524376,5.021443888,4.288777698,-3.142242417,0.7862759114,199,1.0,1,1
21,3.254571885,1,31.972,31.8425,0,10,4.275782321,0,-7.889623262,10,31.295,30.32,29.107,29.31807692,31.38523333,30.84401667,0.5412166667,3.296943068,27.99805693,23.83997652,-138.3919493,66.05511508,60.72394815,5.331166936,8.779348344,11,3,27.04,3,1.0,0,28.025,4,3,200,0.0,5.448548813,5.867414248,2.457657023,3.133245383,-7.254413782,2.232849604,5.867414248,21.32549638,-3.215699208,200,1.0,2,2
73,-0.8310467692,1,32.837,32.6425,0,4,-6.036623819,0,-0.9502095772,4,33.3,33.29,30.33,29.78307692,32.4826,32.3274,0.1552,3.19117305,30.10882695,25.63661531,-24.91431568,60.95601156,69.72725076,-8.771239203,-12.57935614,11,4,27.04,3,0.75,0,28.025,8,3,201,0.0,-1.360769,0.2703514569,0.4409757918,-4.683088014,15.55871236,-1.39080805,0.2703514569,0.4490968929,-0.03003905077,201,1.0,3,3
141,-0.5579407689,2,33.251,32.998,0,4,-3.448469696,0,-3.383707112,4,33.3,33.29,30.33,29.78307692,32.7876,32.78341667,0.004183333333,3.19117305,30.10882695,56.5070583,38.3410302,63.54416568,69.72725076,-6.183085081,-8.867530288,11,4,27.04,3,0.75,0,28.025,8,3,202,0.0,-0.117152298,0.2703514569,0.1047622047,-4.683088014,21.38267883,-0.1471913488,0.2703514569,0.1128833058,-0.03003905077,202,0.0,0,0
26,-1.44952416,1,34.36,34.12,0,10,13.32711678,0,-22.43983958,10,33.71,33.05,31.74,30.2,33.97886667,33.76703333,0.2118333333,3.172048855,30.53795114,12.66777966,-53.14007321,67.88781954,62.26070276,5.627116781,9.037991112,11,5,27.04,3,0.6,0,28.025,9,3,203,0.0,3.963691377,4.175491679,0.8843704011,1.996974281,-3.927483458,1.966717095,4.175491679,9.222719897,-1.996974281,203,1.0,1,1
25,0.7471011296,1,32.23,32.255,0,4,2.307040679,0,-16.0653667,4,31.92,32.28,32.094,30.05538462,32.08793333,32.44755,-0.3596166667,3.1294135,28.7905865,51.09888623,65.97577114,49.91865947,57.80469571,-7.886036244,-13.64255299,11,6,27.04,3,0.5,0,28.025,10,3,204,0.0,-0.1548946716,0.5266418835,0.3589256951,-2.571251549,6.213061364,0.9603469641,0.5266418835,-0.2284072605,1.115241636,204,1.0,1,1
76,6.998788024,2,32.471,32.42,0,4,3.85317852,0,-16.86546487,4,31.92,32.28,32.094,30.05538462,32.30356667,32.31698333,-0.01341666667,3.1294135,28.7905865,36.0899581,59.14182687,51.46479731,57.80469571,-6.339898403,-10.96779133,11,6,27.04,3,0.5,0,28.025,10,3,205,0.0,0.5916976456,1.982651797,2.757777747,-2.571251549,8.132738016,1.706939281,1.982651797,0.5466419142,1.115241636,205,0.0,0,0
134,-0.8609837477,1,32.13,32.17,0,4,6.428554845,0,-23.46089691,4,33.14,34.9,33.3576,30.516,32.00923333,32.14041667,-0.1311833333,3.230776805,29.90922319,33.69183837,18.91554147,55.20946277,62.98890793,-7.779445155,-12.35050013,11,7,27.04,3,0.4285714286,0,28.025,11,3,206,0.0,-7.936962751,-3.638968481,-15.64026568,-8.99713467,9.538509536,-2.893982808,-3.638968481,2.710979384,5.042979943,206,1.0,1,1
38,-0.7600928282,1,33.935,33.9225,0,4,23.07568898,0,-35.80332549,4,33.615,32.14,33.2306,30.49253846,33.53483333,33.02716667,0.5076666667,3.238709281,30.37629072,76.8853557,93.50335347,64.64999245,55.26461117,9.385381286,16.9826243,6,1,34.98,10,10.0,0,28.025,14,3,207,0.0,5.584940884,6.191661481,3.756608553,2.899813317,-7.786368676,0.9956440573,6.191661481,32.17198094,-4.589296826,207,1.0,2,2
253,-0.8130668334,2,32.892,32.72,0,4,19.13621445,0,-32.12928288,4,33.615,32.14,33.2306,30.49253846,32.465,32.4762,-0.0112,3.238709281,30.37629072,46.24579093,28.94193397,60.71051792,55.26461117,5.445906755,9.854238797,6,1,34.98,10,10.0,0,28.025,14,3,208,0.0,2.339763535,6.191661481,23.84964814,-0.435594275,1.208929973,-2.249533292,6.191661481,52.26502053,-4.589296826,208,0.0,0,0
24,-0.8022284227,1,32.085,31.9925,0,4,8.976258517,0,-21.63445807,4,31.42,32.54,32.62,30.63461538,31.94136667,32.12655,-0.1851833333,3.127687193,28.29231281,46.69791044,119.7241932,58.22441463,59.17507919,-0.9506645603,-1.606528582,6,2,34.98,10,5.0,0,28.025,15,3,209,0.0,-1.398279041,-0.5224339275,-0.4575712026,-4.578979717,14.56436388,2.043638599,-0.5224339275,1.340603348,3.44191764,209,1.0,1,1
61,3.22818775,2,32.44,32.165,0,4,11.50810134,0,-23.11248168,4,31.42,32.54,32.62,30.63461538,32.01873333,31.93671667,0.08201666667,3.127687193,28.29231281,53.78228397,62.53907101,60.75625745,59.17507919,1.58117826,2.672034042,6,2,34.98,10,5.0,0,28.025,15,3,210,0.0,-0.307314075,-0.061462815,-0.01511071051,-4.578979717,19.55987034,3.134603565,-0.061462815,0.1964392366,3.44191764,210,0.0,1,1
24,-0.7504749629,1,33.66,33.57,0,4,10.01666158,0,-19.6021484,4,33.075,33.33,33.158,31.20307692,33.31796667,33.33336667,-0.0154,3.038381706,30.03661829,52.61258371,75.80400429,65.18609161,64.94404541,0.2420461972,0.3726995995,6,3,34.98,10,3.333333333,0,28.025,16,3,211,0.0,0.9900990099,1.440144014,0.6481296194,-1.860186019,5.302060359,1.755175518,1.440144014,-0.4536907336,0.7650765077,211,1.0,2,2
114,-0.7651529,2,33.702,33.75,0,4,10.20264062,0,-27.62112782,4,33.075,33.33,33.158,31.20307692,33.50846667,33.56705,-0.05858333333,3.038381706,30.03661829,40.70936972,28.99951046,65.37207064,64.94404541,0.4280252319,0.6590677086,6,3,34.98,10,3.333333333,0,28.025,16,3,212,0.0,1.116111611,1.830183018,1.306881363,-1.860186019,5.536467238,1.881188119,1.830183018,-0.0933486688,0.7650765077,212,0.0,0,0
28,-0.753439446,1,32.6,32.6945,0,4,11.81906676,0,-21.7812179,4,32.07,32.65,32.557,31.55346154,32.296,32.51096667,-0.2149666667,2.919041274,29.15095873,76.65170114,91.50440833,65.15582489,58.35445044,6.80137445,11.65527976,6,1,33.94,10,10.0,0,28.025,17,3,213,0.0,-0.1531393568,0.8269525268,0.8104894597,-2.69525268,6.851637747,1.623277182,0.8269525268,-0.658522686,1.776416539,213,1.0,1,1
62,-0.8608899488,2,33.03,32.69,0,4,14.14786424,0,-22.86191436,4,32.07,32.65,32.557,31.55346154,32.58293333,32.46446667,0.1184666667,2.919041274,29.15095873,41.85496966,40.1918824,67.48462237,58.35445044,9.130171931,15.64605932,6,1,33.94,10,10.0,0,28.025,17,3,214,0.0,1.163859112,1.163859112,0.0,-2.69525268,10.4012814,2.940275651,1.163859112,-2.067498575,1.776416539,214,0.0,1,1
139,0.4060378334,1,23.895,23.945,0,6,-19.07847732,0,25.37278799,6,24.27,26.79,29.47,31.06538462,23.82993333,23.6488,0.1811333333,3.086913822,21.18308618,27.51539352,16.51330537,23.03232136,34.13387561,-11.10155424,-32.523568,6,3,33.94,10,3.333333333,1,31.88,4,10,215,0.0,-10.806271,-6.756252333,-27.36294805,-13.2885405,32.98573883,-1.399776036,-6.756252333,36.18970548,9.406494961,215,2.0,2,2
259,-0.8189465165,2,24.155,24.0345,0,6,-18.5729439,0,24.56275771,6,24.27,26.79,29.47,31.06538462,23.8302,23.87623333,-0.04603333333,3.086913822,21.18308618,52.60265369,64.95564606,23.53785479,34.13387561,-10.59602082,-31.04253658,6,3,33.94,10,3.333333333,1,31.88,4,10,216,0.0,-9.835759612,-6.756252333,-20.80592824,-13.2885405,45.88241867,-0.429264651,-6.756252333,42.74672529,9.406494961,216,0.0,2,2
35,-0.7570258329,1,23.545,23.5575,0,6,-19.8436958,0,26.35003612,6,23.64,23.08,27.228,30.61461538,23.29253333,23.21855,0.07398333333,2.991806074,20.64819393,75.94754908,99.5448751,18.66889236,21.57951124,-2.910618877,-13.48788137,28,1,22.82,3,3.0,1,31.88,5,10,217,0.0,2.014731369,3.119584055,3.446680824,-0.8232235702,2.336271397,-0.4116117851,3.119584055,11.01586224,-2.426343154,217,1.0,0,0
21,-1.274775836,1,22.8,22.785,0,6,-26.86842107,0,42.6783498,6,22.07,21.86,23.078,28.46230769,22.35666667,22.05428333,0.3023833333,2.855903723,19.21409628,37.19336124,-95.15425494,24.84692499,24.7938076,0.05311739488,0.2142365374,11,1,22.82,3,3.0,0,24.19,2,3,218,0.0,4.300091491,4.986276304,3.42150707,0.8234217749,-2.862765549,3.339432754,4.986276304,8.211616969,-0.9606587374,218,3.0,1,1
223,-0.8435693443,2,23.26,22.9725,0,6,-23.77755893,0,39.31057986,6,22.07,21.86,23.078,28.46230769,22.77013333,22.64261667,0.1275166667,2.855903723,19.21409628,78.09060976,73.82257732,27.93778712,24.7938076,3.143979527,12.68050304,11,1,22.82,3,3.0,0,24.19,2,3,219,0.0,6.404391583,6.495882891,0.5943168244,-0.9606587374,7.075299942,5.443732845,6.495882891,6.834643481,-0.9606587374,219,0.0,0,0
25,-1.314031312,1,24.54,24.1175,0,6,-19.77991685,0,30.08913418,6,23.71,24.38,23.552,27.03923077,24.05803333,24.30711667,-0.2490833333,2.775943841,20.93405616,42.81052933,82.38550795,36.16657457,38.51033758,-2.343763006,-6.086061959,11,3,22.82,3,1.0,0,24.19,7,3,220,0.0,0.6562756358,0.6562756358,0.0,-3.404429861,13.82438705,3.404429861,0.6562756358,-1.803546661,2.748154225,220,2.0,2,2
37,0.8210779603,2,24.35,24.4175,0,6,-21.02434698,0,29.87361098,6,23.71,24.38,23.552,27.03923077,24.20753333,24.28123333,-0.0737,2.775943841,20.93405616,33.81801254,-55.32186679,34.92214445,38.51033758,-3.588193131,-9.317480336,11,3,22.82,3,1.0,0,24.19,7,3,221,0.0,-0.1230516817,1.107465135,1.362754473,-3.404429861,11.17122186,2.625102543,1.107465135,-1.680730517,2.748154225,221,0.0,2,2
179,-0.8419056662,3,24.68,24.619,0,6,-18.8240335,0,27.87183822,6,23.71,24.38,23.552,27.03923077,24.52346667,24.69066667,-0.1672,2.775943841,20.93405616,27.78767174,29.91351628,37.12245792,38.51033758,-1.387879656,-3.603914541,11,3,22.82,3,1.0,0,24.19,7,3,222,0.0,1.230516817,4.388843314,13.86140013,-3.404429861,15.77935087,3.978671042,4.388843314,1.800181835,2.748154225,222,0.0,2,2
36,-1.383385264,1,24.94,24.8595,0,6,-14.28513126,0,20.51999458,6,24.94,24.29,23.596,26.49923077,24.56466667,24.49526667,0.0694,2.668825175,22.27117483,45.3017444,52.92699597,34.92389704,34.69287446,0.2310225872,0.6659078868,11,4,22.82,3,0.75,0,24.19,8,3,223,0.0,2.675998353,3.211198024,1.718632125,-0.4940304652,1.566090812,0.0,3.211198024,10.31179275,-2.675998353,223,1.0,3,3
39,-1.136740918,1,27.58,27.662,0,4,0.8663093329,0,-10.53291381,4,28.35,27.98,26.0462,25.80007692,27.52703333,27.62558333,-0.09855,2.490339445,25.85966055,44.79858817,45.23631007,51.95068889,52.31499495,-0.3643060517,-0.6963702321,11,6,22.82,3,0.5,0,24.19,12,3,224,0.0,-1.429592566,1.858470336,6.110767366,-2.894924946,4.242027262,-2.75196569,1.858470336,8.56835859,-1.322373124,224,2.0,0,0
27,-1.37938325,1,24.96,24.92,0,4,15.30047711,0,-29.48135927,4,24.78,24.83,26.003,24.70884615,24.54836667,24.75408333,-0.2057166667,2.443600275,22.33639973,79.54089172,134.4760649,50.76648959,41.93678171,8.829707882,21.05480564,11,8,22.82,3,0.375,0,24.19,14,3,225,0.0,0.5235602094,1.026983488,0.5170073941,-2.939991945,10.18281544,0.7249295207,1.026983488,0.3102044365,0.2013693113,225,2.0,1,1
69,-0.849380399,2,24.73,24.915,0,4,13.80421807,0,-28.17850617,4,24.78,24.83,26.003,24.70884615,24.84973333,24.7971,0.05263333333,2.443600275,22.33639973,25.20629433,34.05663744,49.27023055,41.93678171,7.333448843,17.48691374,11,8,22.82,3,0.375,0,24.19,14,3,226,0.0,-0.4027386226,1.77204994,3.85383394,-2.939991945,7.459504331,-0.2013693113,1.77204994,3.496997464,0.2013693113,226,0.0,0,0
132,-0.816935167,3,24.96,24.995,0,4,15.30047711,0,-30.24258779,4,24.78,24.83,26.003,24.70884615,24.8289,24.9137,-0.0848,2.443600275,22.33639973,46.24824552,50.02100673,50.76648959,41.93678171,8.829707882,21.05480564,11,8,22.82,3,0.375,0,24.19,14,3,227,0.0,0.5235602094,1.852597664,2.462171684,-2.939991945,10.18281544,0.7249295207,1.852597664,2.089115368,0.2013693113,227,0.0,0,0
106,3.095381075,1,23.811,23.747,0,4,-0.3273412319,0,-12.20486104,4,24.06,24.88,25.794,24.51615385,23.525,23.32285,0.20215,2.376887787,21.68311221,28.30570158,-5.067463326,43.53306201,50.24963401,-6.716572001,-13.36640979,11,9,22.82,3,0.3333333333,0,24.19,15,3,228,0.0,-4.296623794,-2.451768489,-4.523158104,-8.561093248,36.50852064,-1.000803859,-2.451768489,3.557429359,3.295819936,228,1.0,1,1
246,-0.8081274156,2,24.49,24.465,0,4,3.789248934,0,-17.09358412,4,24.06,24.88,25.794,24.51615385,24.35606667,24.47045,-0.1143833333,2.376887787,21.68311221,38.35227662,38.90156419,47.64965217,50.24963401,-2.599981835,-5.17413089,11,9,22.82,3,0.3333333333,0,24.19,15,3,229,0.0,-1.567524116,0.04019292605,0.06461885216,-8.561093248,59.87259747,1.72829582,0.04019292605,-0.06784979477,3.295819936,229,0.0,1,1
272,-1.233222558,3,24.63,24.635,0,4,4.736767357,0,-18.45184622,4,24.06,24.88,25.794,24.51615385,24.5541,24.4617,0.0924,2.376887787,21.68311221,27.99044361,13.47657647,48.5971706,50.24963401,-1.652463413,-3.288508355,11,9,22.82,3,0.3333333333,0,24.19,15,3,230,0.0,-1.004823151,0.04019292605,0.04200225391,-8.561093248,64.6899329,2.290996785,0.04019292605,-0.09046639303,3.295819936,230,0.0,1,1
364,-1.065742042,4,24.15,23.979,0,4,1.635003829,0,-15.20948318,4,24.06,24.88,25.794,24.51615385,23.76803333,23.94993333,-0.1819,2.376887787,21.68311221,71.93171553,79.90995158,45.49540707,50.24963401,-4.75422694,-9.46121705,11,9,22.82,3,0.3333333333,0,24.19,15,3,231,0.0,-2.934083601,0.04019292605,0.1195448765,-8.561093248,48.17335429,0.3617363344,0.04019292605,-0.01292377043,3.295819936,231,0.0,1,1
25,-1.188910544,1,24.178,24.0365,0,4,-0.8266909037,0,-7.183988019,4,23.6,24.0,24.93,24.56076923,23.74976667,23.88921667,-0.13945,2.307713517,21.29228648,106.4153495,118.8545318,41.93287325,44.605718,-2.67284475,-5.992157216,11,10,22.82,3,0.3,0,24.19,16,3,232,0.0,0.7416666667,1.125,0.43125,-3.354166667,13.73810764,2.408333333,1.125,-1.44375,1.666666667,232,1.0,2,2
107,-0.7665657081,2,23.835,23.695,0,4,-3.503586746,0,-8.193328381,4,23.6,24.0,24.93,24.56076923,23.5041,23.43628333,0.06781666667,2.307713517,21.29228648,38.12733509,28.24599658,39.2559774,44.605718,-5.349740592,-11.99339644,11,10,22.82,3,0.3,0,24.19,16,3,233,0.0,-0.6875,1.833333333,4.621527778,-3.75,11.484375,0.9791666667,1.833333333,1.565972222,1.666666667,233,0.0,0,0
25,2.542564124,1,23.35,23.3455,0,6,1.866477513,0,-3.955338941,6,23.41,24.39,24.248,24.61307692,23.42306667,23.87563333,-0.4525666667,2.292441206,21.11755879,30.3565024,161.848325,47.47011166,43.77824953,3.691862129,8.433096728,11,11,22.82,3,0.2727272727,0,24.19,20,3,234,0.0,-4.26404264,-3.19803198,-3.409136182,-5.699056991,8.178228564,-0.24600246,-3.19803198,9.440684813,4.01804018,234,1.0,1,1
41,-1.293507284,1,25.898,25.759,0,4,1.791219682,0,-7.130961152,4,25.77,25.65,24.938,24.87307692,25.6643,25.63788333,0.02641666667,2.259799268,23.51020073,56.29439421,36.67171331,67.50621292,66.03960863,1.466604297,2.220794956,11,12,22.82,3,0.25,0,24.19,21,3,235,0.0,0.9668615984,1.871345029,1.692600572,-1.403508772,3.326835608,0.4990253411,1.871345029,2.568083627,-0.4678362573,235,1.0,0,0
224,-0.8257668514,2,25.875,25.8765,0,4,1.65659537,0,-6.31463554,4,25.77,25.65,24.938,24.87307692,25.7548,25.6943,0.0605,2.259799268,23.51020073,27.37578046,17.22259986,67.37158861,66.03960863,1.331979985,2.016941065,11,12,22.82,3,0.25,0,24.19,21,3,236,0.0,0.8771929825,1.871345029,1.860401491,-1.442495127,3.346138793,0.4093567251,1.871345029,2.735884546,-0.4678362573,236,0.0,0,0
22,2.756510886,1,27.032,27.034,0,4,0.8668717069,0,-3.886897089,4,26.38,26.14,25.336,25.25846154,26.652,26.57836667,0.07363333333,2.218299835,24.16170017,41.56554452,-71.37969851,69.33733843,68.85815903,0.4791793992,0.695893422,11,13,22.82,3,0.2307692308,0,24.19,22,3,237,0.0,3.412394797,3.749043611,1.262111086,0.8798775822,-2.228305124,2.494261668,3.749043611,4.704232228,-0.9181331293,237,1.0,1,1
47,2.605252696,1,27.295,27.215,0,4,-3.96192723,0,-2.525993133,4,26.99,27.76,26.2,25.69307692,27.01183333,27.2441,-0.2322666667,2.183600213,24.80639979,45.46644473,30.36830683,66.35142908,72.8479717,-6.496542615,-8.917945776,11,14,22.82,3,0.2142857143,0,24.19,23,3,238,0.0,-1.675072046,-1.008645533,-0.6721881255,-3.782420749,7.970879461,1.09870317,-1.008645533,2.125567856,2.773775216,238,1.0,2,2
25,-0.9165798867,1,24.655,24.641,0,4,-1.065582202,0,-2.36182637,4,23.84,25.35,26.215,25.86653846,24.50786667,24.81251667,-0.30465,2.160764621,21.67923538,60.34404869,171.4927213,30.70700644,33.51489633,-2.807889894,-8.378035446,9,2,27.27,43,21.5,2,25.96,1,43,239,0.0,-2.741617357,-2.01183432,-1.468202561,-6.548323471,24.927543,3.214990138,-2.01183432,10.51550483,5.956607495,239,3.0,1,1
69,1.062272104,2,24.928,24.892,0,4,0.491913881,0,-3.851604919,4,23.84,25.35,26.215,25.86653846,24.575,24.55051667,0.02448333333,2.160764621,21.67923538,81.2137196,83.86096224,32.26450252,33.51489633,-1.250393811,-3.730859851,9,2,27.27,43,21.5,2,25.96,1,43,240,0.0,-1.66469428,-1.183431953,-0.5695412159,-6.548323471,31.97958366,4.291913215,-1.183431953,6.479698423,5.956607495,240,0.0,1,1
303,-0.875359762,3,25.55,25.487,0,4,5.755634251,0,-10.0917301,4,23.84,25.35,26.215,25.86653846,25.32853333,25.41871667,-0.09018333333,2.160764621,21.67923538,35.08854993,15.03359035,37.52822289,33.51489633,4.013326559,11.97475451,9,2,27.27,43,21.5,2,25.96,1,43,241,0.0,0.7889546351,1.893491124,2.091430039,-6.548323471,48.04687044,6.74556213,1.893491124,-9.187353384,5.956607495,241,0.0,1,1
66,6.451318028,1,23.988,23.9005,0,4,-0.5441019042,0,-1.254057846,4,24.465,25.19,25.766,25.67692308,23.81943333,23.91665,-0.09721666667,2.106069583,22.35893042,25.30696934,-0.2705606138,32.92593333,33.91541985,-0.9894865195,-2.917512223,9,3,27.27,43,14.33333333,2,25.96,2,43,242,0.0,-4.771734815,-1.845970623,-5.400874749,-6.232631997,9.105234517,-1.893608575,-1.845970623,-0.08793825915,2.878126241,242,1.0,2,2
7,-1.67113082,1,26.53,26.45,0,3,14.30030638,0,-16.6055913,3,26.27,25.45,25.688,25.69076923,25.6537,25.56256667,0.09113333333,2.11667965,24.15332035,156.3735945,96.99797084,61.86449754,47.55034501,14.31415253,30.10315178,9,4,27.27,43,10.75,2,25.96,3,43,243,0.0,4.243614931,4.754420432,2.428584111,3.143418468,-3.458377882,1.021611002,4.754420432,17.74734542,-3.222003929,243,1.0,3,3
39,1.543234727,2,26.24,26.32,0,4,11.74794079,0,-13.72145038,4,26.27,25.45,25.688,25.69076923,26.1877,25.95653333,0.2311666667,2.11667965,24.15332035,44.51523319,79.87834985,59.31213195,47.55034501,11.76178694,24.73543975,9,4,27.27,43,10.75,2,25.96,3,43,244,0.0,3.104125737,4.793713163,8.099397486,1.41453831,-2.389986143,-0.1178781925,4.793713163,23.54476013,-3.222003929,244,0.0,3,3
8,-0.7831736353,1,27.79,27.6395,0,3,13.4422153,0,-15.58582652,3,27.61,26.79,26.068,25.93538462,26.89866667,26.75728333,0.1413833333,2.04333567,25.56666433,144.4159019,87.54419645,76.67421418,63.89507581,12.77913837,20.00019284,9,5,27.27,43,8.6,2,25.96,6,43,245,0.0,3.732736096,3.882045539,0.5796260604,2.164986935,-3.39415645,0.6718924972,3.882045539,12.4619603,-3.060843598,245,1.0,4,4
35,5.839257022,1,27.07,27.1015,0,4,6.968913411,0,-9.197751958,4,27.15,26.17,26.138,25.99846154,26.9505,26.58115,0.36935,2.059907151,25.09009285,39.99960372,47.26962419,67.72218937,61.45096827,6.271221103,10.20524376,9,6,27.27,43,7.166666667,2,25.96,7,43,246,0.0,3.43905235,4.203286206,3.212293623,1.990829194,-2.883164939,-0.3056935422,4.203286206,18.95253238,-3.744745892,246,1.0,1,1
50,0.8016776213,1,28.95,28.94,0,4,1.871149105,0,-6.001068524,4,28.66,28.46,27.078,26.45153846,28.82086667,28.76738333,0.05348333333,2.028557879,26.63144212,28.68885673,38.94069951,73.47993719,74.74109578,-1.261158587,-1.687369678,27,1,27.27,7,7.0,2,25.96,8,43,247,0.0,1.721714687,2.206605762,1.069963441,-0.07027406887,0.1259303413,1.018973999,2.206605762,2.620635094,-0.7027406887,247,1.0,0,0
31,-1.343557167,1,30.415,30.12,0,4,5.890210378,0,-11.99150453,4,30.01,29.89,28.268,26.99076923,29.98346667,29.96901667,0.01445,2.003255496,28.0067445,27.6041713,3.389745302,76.72987064,77.22581411,-0.4959434678,-0.6421990801,27,2,27.27,7,3.5,0,28.82,1,7,248,0.0,1.756440281,1.773168284,0.0296615638,-1.338240214,4.141425888,1.354968217,1.773168284,0.7415390949,-0.4014720642,248,1.0,1,1
80,4.621940353,2,29.625,29.6535,0,4,0.4148006271,0,-11.26817433,4,30.01,29.89,28.268,26.99076923,29.52613333,29.735,-0.2088666667,2.003255496,28.0067445,36.10565369,44.37532191,71.25446089,77.22581411,-5.971353219,-7.732327963,27,2,27.27,7,3.5,0,28.82,1,7,249,0.0,-0.8865841419,1.806624289,4.865615767,-2.241552359,3.037232202,-1.288056206,1.806624289,5.590924949,-0.4014720642,249,0.0,0,0
